1	1	50.4446956160748
1	2	51.3199699512651
1	3	52.1858900484603
1	4	52.7781220111687
1	5	51.628992802884
1	6	52.6678805706333
1	7	52.9173765757497
1	8	53.3810268930092
1	9	53.9401985420826
1	10	52.5506896771775
1	11	50.5948873846576
1	12	53.3373453825867
1	13	51.1794908313969
1	14	49.259503694014
1	15	53.0396940422863
1	16	52.4668758705503
1	17	51.9867709896587
1	18	51.1780008434972
1	19	52.1872502837986
1	20	53.1293920941918
1	21	51.6317480512665
1	22	52.7377217090148
1	23	51.4821301900272
1	24	53.7745409704952
1	25	54.9892234231642
1	26	53.6396685808713
1	27	53.2663493980259
1	28	52.3601678381638
1	29	52.0373522427802
1	30	53.1270728605904
1	31	50.642305066442
1	32	52.7887410438662
1	33	51.9951315261039
1	34	52.545238544149
1	35	52.9595015178864
1	36	50.5370631897592
1	37	51.4895191301633
1	38	51.4806937414468
1	39	51.3393086729409
1	40	51.4267916279136
1	41	50.6339980248955
1	42	52.1012853802388
1	43	51.1747371525262
1	44	53.1554318341063
1	45	51.9782232941847
1	46	51.9062597323126
1	47	52.4514528588706
1	48	52.4973555716767
1	49	52.6235954833961
1	50	52.4575792704353
1	51	52.0712159020797
1	52	53.3295206567069
1	53	52.9338376231509
1	54	54.1155536847231
1	55	52.3332326184148
1	56	51.184216270581
1	57	51.176527453169
1	58	51.918638553164
1	59	53.9898680215288
1	60	53.7719276143226
1	61	51.8770109201737
1	62	53.4632460619564
1	63	53.4547800217287
1	64	51.9582312813531
1	65	52.9998657614078
1	66	51.5011786646495
1	67	51.1278712077569
1	68	52.8450101956959
1	69	53.3776994291851
1	70	51.7587629134035
1	71	51.4104869145829
1	72	52.7102764799614
1	73	51.4819375369914
1	74	52.7613571129994
1	75	50.9228340905875
1	76	50.3052696746414
1	77	52.5542844152923
1	78	52.4229668996245
1	79	52.3406712613094
1	80	50.8861155900027
1	81	52.2753164055311
1	82	50.6075182436165
1	83	52.6254975285434
1	84	53.8682727338683
1	85	53.1326864294215
1	86	53.0031185454679
1	87	54.0862872542703
1	88	51.9272944691833
1	89	52.3384874757012
1	90	52.5760810753102
1	91	52.5290529336123
1	92	51.4775088859419
1	93	51.6132276938925
1	94	50.7311227445452
1	95	52.0345387100307
1	96	50.7642780524489
1	97	50.6162170765377
1	98	53.2371969284095
1	99	51.6235327291869
1	100	53.1056979428106
2	1	46.9954461693107
2	2	47.9788177912549
2	3	46.4811309099568
2	4	48.1517364250167
2	5	48.6667396959913
2	6	50.8130611918895
2	7	50.6230777053052
2	8	50.2710577563403
2	9	48.0769897537123
2	10	49.5254665911434
2	11	49.1818690271468
2	12	48.2458853251136
2	13	49.1528913538125
2	14	48.0955759045763
2	15	47.9993037214697
2	16	48.664330485423
2	17	47.9950205900357
2	18	47.1600753903432
2	19	49.3921130672646
2	20	47.2900267555243
2	21	49.0044452594155
2	22	48.2733467067036
2	23	46.0927621227126
2	24	48.1309839933503
2	25	49.3242980399583
2	26	48.7685520288641
2	27	46.6359773576081
2	28	47.2195710810653
2	29	48.5891127727868
2	30	47.5556143179861
2	31	46.45952914858
2	32	47.6924206235966
2	33	48.4849239700593
2	34	48.3888546056425
2	35	49.0441515505087
2	36	47.2039349133287
2	37	48.2124976183046
2	38	48.9352343185776
2	39	48.8235800483542
2	40	48.1645495374635
2	41	47.8338484548406
2	42	47.5189065350176
2	43	48.8837747503573
2	44	48.6181243730872
2	45	48.1456437021286
2	46	49.8960226287483
